,label,text,hashtag,id,follower_count,friends_count,country,retweet_count,favorite_count
608,none,"This is the best point I've seen made about #thedress, ever. @lead_miniature",thedress,13857342,19172,797,United States,0,2
609,none,"Ad break pet pic #mkr (not my tortoise tho. I had them as a kid, this is the cutest idea!) http://t.co/Djg5k1qnZI",mkr,62208019,67,8,,1,4
610,sexism,"@The_Loki_Jotunn @BristolBen @Oneiorosgrip That might be Poe, just FYI.  I think that was the quote of hers that couldn't be verified.",,2756873076,1796,1857,,0,0
611,none,@ThePeePs2 I am not taking life advice from someone that doesn't know the diff between wear and ware,,13857342,19172,797,United States,0,0
612,none,Making delish burritos with my boy :) #instafood #burrito #mkr https://t.co/vguY7VmZOH,instafood,375594832,593,484,,0,0
613,none,Dragging this series out. #MKR,MKR,772477398,456,1804,,0,0
614,sexism,@MGTOWKnight @FactsVsOpinion ...cue the NAFALT in 3..2...1...,,2756873076,1796,1857,,0,0
615,none,"I can barely tolerate Kat and Andre, Katie and Nikki are annoying but I'd rather see them than Kat and Andre #mkr",mkr,44335896,710,1187,,0,9
616,sexism,"Men just aren't funny! @DammitBoden how many men does it take to mop a floor? None, that's women's work. #notsexist",notsexist,930620467,19820,258,,0,1
617,sexism,"@JakSoulbright @Stan_Philo  Sorry to hear that.  Get well, man.",,2756873076,1796,1857,,0,0
618,none,Deconstructed lemon tart #mkr http://t.co/0lVCVGN6fo,mkr,769193119,106,363,,0,1
619,none,"@LenLetaylor By all means, let's fight racism by advocating violence against women. You know you can criticize without oppressing, right?",,930620467,19819,258,,0,0
620,none,@BrownBagPantry @LaurieJWillberg Hi. This isn't targeted harassment. It is not direct nor specific. You're encouraging mass reporting.,,13857342,19172,797,United States,0,0
621,none,"@SupremeEugene The fuck is ""Hispanic culture""? Also racist.",,930620467,19819,258,,0,0
622,none,"RT @JamilahLemieux: Today's news will assert that a crazy, White outlier attempted to bomb an NAACP office, and that Islam carried out a te…",,930620467,19820,258,,2565,0
623,none,@xCali_Boundx See: History of computer science and textile workers,,930620467,19819,258,,0,0
624,none,RT @Lolzrena: Read #YesAllWomen and know that every woman you've ever met has one of these stories.,YesAllWomen,930620467,19820,258,,11,0
625,none,"@RealityForger if your friend needs help knowing how to talk to police, prevention, etc, they should talk to @CrashOverrideNW or myself. :)",,13857342,19170,797,,1,0
626,none,"And a 7 for ""smear of lemon tart""???
#MKR",MKR,247696871,1141,760,,2,0
627,sexism,Your cooking is still shit Kat #mkr,mkr,98896743,204,1123,,0,0
628,none,There's some very hate able teams this year #MKR,MKR,537876245,135,146,,0,0
629,none,RT @GrumpyPigeon: #MKR who's the dude wearing a hat to the table.. Grandma would give him a good hit for being so rude!,MKR,2650794800,9491,2215,,2,0
630,none,@AnthoBuzzTV pretty sure they're Channel 7 stooges designed to get the twitterverse fired up. Seems to be working #mkr,mkr,21543880,114,567,,0,2
631,none,Dev week matches my outfit! http://t.co/s8i4HDWqMV,,13857342,19170,797,United States,0,2
632,none,"@jasonbentley I was somewhere. Maybe? Pink pullover, pink backpack?",,13857342,19170,797,United States,0,0
633,none,#BSDCan has always been my favorite conference. Can't speak highly enough of the community. Please sponsor. ^.^ http://t.co/fyk04kjrxR,BSDCan,13857342,19170,797,,7,6
634,sexism,"RT @LOTRQuotes69: @YesYoureSexist 3 Hours away, probably fucking some dude instead of making me a sandwich.",,930620467,19819,258,,1,0
635,none,Let the best tasting food win #mkr,mkr,248097825,9,49,,0,0
636,none,yessssssss http://t.co/Td90k9Ik2r,,13857342,19170,797,,66,68
637,sexism,“@SydneyEditor1: Not enough Lemon in their lemon tart #MKR woops.” Plenty of tart though,MKR,383446627,228,770,,0,0
638,none,RT @shanemadden: @freebsdgirl It's about ethics in controllers on dogs. http://t.co/oYgB4cLN9W,,13857342,19170,797,,4,0
639,sexism,Actually nope! @AnthonyDePetres I'm not sexist but women suck at driving,,930620467,19819,258,,0,0
640,none,@mykitchenrules Annie &amp; Loyd looks like a rissole. #notmeatballs #mkr,notmeatballs,2988747827,7,60,,0,1
641,none,@Galaxy_Allie I'll make this simple... http://t.co/mgO6xd2fz4,,2756873076,1796,1858,,1,0
642,none,After watching Celine and her mother cook I've decided to avoid Greek food like the plague. #mkr,mkr,162266849,474,502,,0,1
643,none,@LynnMagic some of it. Many moving parts.,,13857342,19170,797,United States,0,1
644,none,Record number of gozleme in one statement. #mkr,mkr,3017002076,82,60,,0,0
645,none,RT @KitttyKattz: .@Scomiche_ or we could not watch . . . bit over it all!! #mkr,mkr,2878701780,31847,40861,,1,0
646,none,"If someone has to get the highest score in history: 

It better be Eva &amp; Debra or Sherie &amp; Emilie. 

#MKR #MKR2015",MKR,2640990344,150,349,,0,0
647,none,"RT @hufflepuffcrazy: Oh. My. God. Seriously, pure evil. That is not editing, it's just plain nasty to make those comments. #MKR #KatandAndre",MKR,546641586,398,207,,1,0
648,none,"lolllll local news just used the phrase ""cyber hackers"". Thank you for the clarification; I assumed you meant lumberjacks.",,13857342,19172,797,United States,12,39
649,sexism,"RT @John_Bunando As far as I'm concerned, girls who argue are stupid. Call me sexist.",,930620467,19819,258,,1,0
650,none,RT @tyres2u I'm not sexist but couldn't help laugh at this #sorryladies http://t.co/OfpxSA8smT,sorryladies,930620467,19820,258,,0,0
651,sexism,"@AnonMnom Odd that Google can find no relevant examples of it actually being enforced then, huh?",,2756873076,1796,1857,,0,0
652,sexism,RT @Itsjust55496420: Why wouldn't the other teams score up when they know Kat is being strategic? FUCK YOU ALL... WEAK BITCHES!!!!!!!!!!! #…,,2423480636,9,165,,1,0
653,sexism,".@abnormalcybias @manishlimbu532 Well, what differentiated it was they knew the number of rape complaints that recanted. Most only count...",,2756873076,1796,1858,,0,0
654,none,Spot of rain won't stop the pigs cooking ..... See you at @TasteofSydney #mkr,mkr,130417544,22677,3979,,0,2
655,sexism,".@chendanhek Ironically, giving men equal paternity leave necessary if women are to achieve equal pay...but feminists hate men so they don't",,2756873076,1796,1858,,1,1
656,sexism,The promo bimbos are certainly annoying but Kat and Andre seem like truly objectionable people.. gross #mkr,mkr,116074537,310,1509,,1,1
657,sexism,RT @mrMICHAUD I'm not sexist but I do not like one woman rapper out,,930620467,19820,258,,0,0
658,sexism,"@GRIMACHU @AliRadicali @avacadosoup  Sealioning.  Although as I reread brigadeering, too.  Understand that I avoid pop culture like Ebola...",,2756873076,1796,1858,,0,0
659,sexism,@purposelyflawed http://t.co/P6KTLT0XBZ,,2756873076,1796,1858,,0,0
660,none,"sad to see the girlz go ahhhhh 👸👸 best of luck, boyz more ur thing #MKR",MKR,25816086,1612,2035,Australia,0,1
661,none,Here's my review of 99% of games I've ever played: FUCK THIS MISOGYNIST BULLSHIT *heaves menstrual blood at the screen*,,930620467,19820,258,,2,4
662,none,RT @H4mmerz: It's for toasting sandwiches not cooking potatoes for head chefs!!!! #mkr,mkr,332733532,110,337,,1,0
663,none,@Friday13 @DarkSim7 @InvisibleJimBSH @iam8bit your mom was uncalled for.,,13857342,19170,797,United States,0,2
664,sexism,RT @Ryan_Clevenger Call me sexist but I get annoyed by women anchors on SportsCenter,,930620467,19820,258,,0,0
665,none,@antoine_leblond i'm only currently using FreeBSD on AWS. :P  no ZFS - not much need for it.,,13857342,19172,797,United States,0,1
666,none,"@Ethelmonster @SadSuspenders i'm visiting my moms house, and she's all, why are you laughing? I don't know how to explain this.",,13857342,19170,797,United States,0,0
667,none,@ShaofHappiness @Faythemage omg i need some plz,,13857342,19170,797,,0,0
668,none,You've got to follow @WhiteLiberalism.,,930620467,19819,258,,0,0
669,sexism,"RT @clifty04 Now I'm not sexist, but it's evident a woman can't do a mans job when it comes to tennis coaching #MauresmoOut",MauresmoOut,930620467,19819,258,,0,0
670,none,Nintendo 3DS http://t.co/HbxvCUvVNk,,13857342,19172,797,,6,33
671,none,"When life gives you lemon tart, Instagram photos of them and add #Lemons, #LemonSwag, and #UJealous. #MKR 🍴",Lemons,412967063,341,536,,0,0
672,none,The best part about posting to WoW forums is that it's only for ppl that have played the game &amp; thus will keep many gaters from descending.,,13857342,19170,797,,0,24
673,sexism,RT @RealParkerJ im not sexist but if youre a female bartender you agree to certain gender standards,,930620467,19820,258,,0,0
674,none,"Pete Evans says his critics will eat humble pie. Although the humble pie will be made from raw mammoth, acorns and grass. #MKR",MKR,98605029,14335,439,,8,29
675,sexism,"@Audmum1 So she needs to give David $3 million, I guess.",,2756873076,1796,1857,,0,0
676,none,@cjcsuhta full blown redis is overkill for what I'm doing. Will try this out. :),,13857342,19170,797,,0,0
677,sexism,"""I'm trying so hard to be charming"" - Annie.

I have nothing to add.

#mkr",mkr,38645535,986,397,,0,0
678,none,#mkr  Unbelievable how low Kat &amp; Andre will go. Despicable couple. Can't believe how disgusted I am in their behavior.,mkr,514182160,103,422,,0,1
679,none,"@p8952_ @mjg59 so in short, there's just not enough data to tell. ^.^",,13857342,19172,797,,0,0
680,sexism,"@cjn159u Have no answer there. Hillary is a horrifically flawed candidate, but...Bush? Romney? Santorum? Huckabee? Choice of shot or stabbed",,2756873076,1796,1857,,0,1
681,sexism,RT @JonathanFowler_: This is not sexist... But I CANNOT handle women announcers! I am about to mute the tv #dukevsunc,dukevsunc,930620467,19819,258,,2,0
682,sexism,RT @OlieCoco: Fingers crossed Kat &amp; Andre go into sudden death - where they belong! #mkr #katandandre,mkr,546641586,398,207,,1,0
683,none,#MKR Jesus Annie stop fucking grinning like a fool. Someone tear up a poster of a unicorn in front of her to stop her smiling.,MKR,340376505,12935,12212,,2,6
684,sexism,@sh00ter_d ...or what I say.  Or what I do.  Or what I think.  Or what I know...,,2756873076,1796,1858,,0,0
685,sexism,"In Australia, we have always had tall poppy syndrome. Since when did sabotage and bitchy behaviour get you on national TV??  #MKR #mkr2015",MKR,1570350235,26,180,,0,0
686,none,#mkr Annie reminds me of Laura from little house on the prairie !!!! Lol,mkr,21708468,82,198,,0,1
687,sexism,"You realize most people who cut hair are women, right? @Jovvven: I have yet to meet a woman who can cut a good haircut #notsexist",notsexist,930620467,19819,258,,0,1
688,none,"@RealityForger @BattleAxe2015 Email, if you don't mind. &gt;.&gt;  @crashoverrideNW is http://t.co/EnPJTYIgWj, i'm randi@randi.io.",,13857342,19170,797,United States,0,0
689,none,RT @doctorow: They have summoned the 'SOC',,13857342,19170,797,,36,0
690,sexism,"@EuroSlavA @brenbarber I actually wish they would just start using ""egalitarian"" so we can just let feminist mean the misandrist hypocrites.",,2756873076,1796,1857,,0,0
691,none,"b) that girls weren't supposed to do it, I would have been on that shit",,930620467,19819,258,,1,1
692,sexism,RT @danhickey2199: #MKR #killerblondes the only way these girls are staying is if they blow every bloke in the room. So they're still in wi…,MKR,2953604840,11,66,,1,0
693,none,"Sipping coffee, pulling down follower list, running analytics against each of them to create a troll score.",,13857342,19170,797,,4,18
694,none,I'm thinking #MKR will go past Christmas Eve and get into 2016 at this rate!,MKR,42542097,348,1169,,0,1
695,none,"@caulkthewagon the only thing i heard from twitter was that it was snowing. i generally don't watch TV. but continue calling me out, please.",,13857342,19172,797,United States,0,1
696,none,"Oh god. I was first. I have dibs. If I take this puppy, I'm going to feel like such an asshole.",,13857342,19170,797,United States,2,21
697,none,@mwlauthor now it worked. weeeeird. i tried 3 times.,,13857342,19172,797,United States,0,0
698,none,I'm so over the instant restaurants  #mkr,mkr,34472348,518,1967,,0,1
699,none,"@videogame554 ""No one is saying shit""? ARE YOU EVEN ON THIS PLANET",,930620467,19819,258,,0,1
700,none,Absolutely disgusting result scoring them a 1 #mkr,mkr,98896743,204,1123,,0,0
701,sexism,"@dultery I'll find a ""special occasion"".  Thanks.",,2756873076,1796,1858,,0,0
702,none,I blame the other teams for this. #mkr,mkr,189467550,4347,1620,,1,1
703,none,GUYS I AM WEARING A SUPER HERO OUTFIT WITH A CAPE,,13857342,19172,797,United States,2,39
704,none,Today's status: 👍😎,,13857342,19170,797,United States,0,20
705,sexism,False. Equivalence. @HitlersBirthday: I'm not sexist i hate boys and girls equally.,,930620467,19819,258,,0,0
706,none,RT @awoods: I wonder if @freebsdgirl has seen this :) #wonderwoman  #InternationalWomensDay https://t.co/sX5s58pR6Z,wonderwoman,13857342,19170,797,,13,0
707,none,Not sure if Colin or Snape... #MKR #MKR2015 #shampooisyourfriend,MKR,435515048,20,104,,0,0
708,none,My hobby: listening to morning news and yelling back at the TV.,,13857342,19172,797,United States,2,23
709,none,"@Matty_Hammons Men, meanwhile, complain about things of substance, like women's legitimate criticisms of media",,930620467,19819,258,,0,2
710,none,"@argonblue what's funny is that I was drunk when I wrote it - and I wrote it for myself, not as something I planned on sharing.",,13857342,19170,797,United States,0,1
711,none,Fucking lol! Crime against cooking! Hahahahahahahaha #MKR #MKR2015,MKR,35588686,31,128,,1,0
712,none,Strategy is over now. Nowhere to hide #annieandlloyd #katandandre #mkr,annieandlloyd,537876245,135,146,,0,0
713,none,They are having a laugh aren't they???? #MKR,MKR,15641984,473,2357,,1,1
714,none,DFUJIOLADFSHJIOfdy808y*(!@#$hO;IFVCGDHNDASHIGFODSA' http://t.co/USop7dCoSS,,13857342,19170,797,United States,1,10
715,sexism,*cough* slut *cough #MKR,MKR,64980891,688,185,,0,3
716,none,RT @TheQuinnspiracy: Ok hearing this mask fucker saying the exact same shit that's been screamed at me for 6 months isn't fun anymore...,,13857342,19172,797,,37,0
717,none,Say what you will about the #PromoGirls but their apple pie does sound kick-ass. #MKR,PromoGirls,37659338,251,682,,0,0
