,id,text,geo,description,likes,retweet_counts,lang
662,1575206571864633344,Gatekeeping Paramore because I better not see ANY of the people who bullied me when I was in middle-high school over them pretending they like them just bc it’s trendy,"Westview, New Jersey ",#1 Zia Rodriguez stan | geo/paleo student | self proclaimed jurassic influencer,9,0,en
663,1575206524238319616,"RT @cicerfics: @Netrixie Meanwhile, WWX is just playing dice with his lesbian jiejies and getting bullied by them. 😭",Skydiving into Itto’s badonkas,All I’m saying is that I’m 18+| Currently into Nu:Carnival| Gacha Enthusiast| Is NSFW retwt heavy. Be Warned| Feel free to block me if u see somethin uncomfy,0,2,en
664,1575206508878446592,@Tha5SOSFamily Luke being bullied by the boys episode 827291,,IG : ellzsom,57,1,en
665,1575206508253843456,RT @thatsdax: Recording a rapper who’s getting bullied at school… #bullying https://t.co/LVJG1BRtlD,"Canada,Uk and Ph_City","C.E.O at Playaz Circle, songwriter, artist and an entertainer. Rep #teammuso, #teamchaosusa and monte inc. instagram| @osemuso",0,313,en
666,1575206489584648192,@CoCoa_Puffs123 To me looked like she bullied her way to talk to her while she was trying to enjoy her winning moment.  What ever she had to say could have waited.,,KICK ME OFF THE COURT AGAIN BOY....Steph Curry,0,0,en
667,1575206430189068289,"@SeekEnjoyer ""Anyways I love this backpack"" You're def getting bullied","Georgia, USA",@psta033 alternative,1,0,en
668,1575206427735752704,"@MikeyCycling @CloverSummers @PauloCampbell @metpoliceuk Never knew you was so old. It does explain it a lot better you literally have nothing else to do your comment “I’m not a policeman but I might aswell be” is comedy gold. You’re a wannabe. What did you do, fail the exam or get bullied at school https://t.co/zR5kATWzws",,"Dad of 3 , Green Badge Black Cab Driver, Arsenal fan 🔴⚪️",0,0,en
669,1575206408819478530,"RT @_whitneywebb: I was pregnant and gave birth while the vaccine rollout was happening and at every stage, including when my son was 2 mon…","Colorado, USA",Catholic (TLM) ~ MAGA ~ WalkAway ~ WalkWith.  No porn!      No 🚫DMs🚫!!      Anti-Semites blocked.,0,1520,en
670,1575206368768069632,RT @SamCaoOhio: Ohio's GOP-led government gaslighted and bullied a rape victim-a TEN-YEAR-OLD who had to travel to Indiana for an abortion.…,"Washington, USA","WV girl living in WA, wife of 20+yr 5 time deployed vet, mother, daughter, pussyhat knitter, Fibro/CFS warrior, Resister #PostcardsToVoters #FlipItBlue 🌊",0,76,en
671,1575206356591980545,@SimplyKyana_ Show going to be full of ppl that got bullied into signing up. All the people that were very interested going to get denied,At work,"Father First, everything else falls in line",0,0,en
672,1575206355350134784,"RT @1Schoolhouse: Homeschooling is so wild because it could be because you’re disabled
or got bullied a lot
or training for the Olympics
or…",United States,"he / him  or  they / them  •  bi  •  23  •  tornado  destroyed  our  house  on  3  march,  2020  •  I  have  a  lot  of  critters",0,131,en
673,1575206352687099904,@madraijamu Remember when the media bullied Trump into a cognitive test?  https://t.co/U4sapjehpk,,Father of three awesome young adults,1,0,en
674,1575206350698991618,"RT @chrisgreybrexit: It shows all the Brexiter pathologies (e.g. expert consensus = plot, scrutiny = sabotage, criticism = treachery) &amp; mos…",,Singer/songwriter/musician/spy/lady/lord🏴‍☠️💙,0,51,en
675,1575206331740729344,"@LakesOfLotus @AwfullyMolly I doubt it was the potatoes. She knows her house of cards is about to come down and is using this to look like she was bullied off, not running away from what's coming. I really hope ifnshe faces legal consequences it's made public because I really want her monkeys to see it.","Portsmouth, UK","Bad poet, good cook",2,0,en
676,1575206315223195648,IM GETTING BULLIED BY BIA HELP🥹,"in your head, 22, he/him",✧･ﾟ:* *:･ﾟ- Never close your eyes searching for a true fate ☾,2,0,en
677,1575206297036722177,"RT @thesixwriter: I like that we’re beginning to take more of a stand as young Ghanaians. We won’t be bullied with seniority or age. 

Do y…",,,0,166,en
678,1575206255773511680,RT @FlLMDORK: Them people really hated and bullied Taylor into massive success that’s crazy😭😭,,a jaylor stan account,0,54,en
679,1575206255463124992,"RT @chrisgreybrexit: It shows all the Brexiter pathologies (e.g. expert consensus = plot, scrutiny = sabotage, criticism = treachery) &amp; mos…","London, England and Boston, Mass","Educator, Advisor, Author | Teaches leadership, strategy & change @MITSloan & @LSE | Works w/ leaders to make orgs less dysfunctional | Contributing @HarvardBiz",0,51,en
680,1575206255043678208,@duckwithanf27 U were angry with V wtf am i being bullied now,,Kindness is the new black💚 Meme stealer. President of the @simpforilcey FC // Forever #Ramo #Rambel // CW #Yargı,0,0,en
681,1575206233073917957,"RT @ZoomTV: These adorable lovebirds have our hearts!! 😍 #KaranKundrra #TejasswPrakash

https://t.co/igPAVl9TNT",,,0,478,en
682,1575206222860468224,@T_voyageant @friendrryy Alyssa is not isolated in a house for three months with anyone you feel is bullying her now.   If she feels bullied online she can turn off the internet and go touch some grass.,,BB 24 acct only.,3,0,en
683,1575206207459299329,Not lads from my school sharing posts about alternative girls but legit bullied them in school 🥴🥴,Vibing 🤟🏻,24🥂small business owner living with fibromyalgia🦋⠀⠀⠀⠀⠀ ⠀⠀⠀⠀⠀⠀ ⠀⠀⠀⠀⠀⠀⠀ ⠀⠀⠀⠀⠀⠀⠀ ⠀⠀⠀⠀⠀⠀⠀ ⠀⠀⠀⠀⠀⠀ ⠀⠀⠀⠀⠀⠀ ⠀⠀⠀⠀⠀⠀ ⠀⠀⠀⠀⠀⠀ 月亮孩子 ☽ bethan.240698@hotmail.com💌,0,0,en
684,1575206194943504384,RT @SamCaoOhio: Ohio's GOP-led government gaslighted and bullied a rape victim-a TEN-YEAR-OLD who had to travel to Indiana for an abortion.…,,No DMs/50 plus liberal and proud of it!I will use my voice to the best of my ability to keep this country safe for ALL. #TheResistance #Bluewave2020 #MeToo #BLM,0,76,en
685,1575206190522413056,RT @homunculusdick: My cousin in Trinidad won’t eat oxtail because his friend ate it &amp; became impotent. His testicles became swollen. His f…,Canada,Re-inventing myself.,0,424,en
686,1575206188538478592,@BuckleysLaptop @magsholt99 @Gizmodo Except Tom Bowers book and another new book expose MEghsn and her lies / she trashed her own family trashed the RF and called the British racists snd bullied staff and not paid her PR Sunshine Sachs - perhaps do some research #MeghanMarkleisToxic,,"Justice,Truth, Old School Values, #MenToo 
Never Fear the Truth, Abuse has no gender
Equality is not bullying women to agree with false accusers - #MenToo",0,0,en
687,1575206176492752897,RT @homunculusdick: My cousin in Trinidad won’t eat oxtail because his friend ate it &amp; became impotent. His testicles became swollen. His f…,Planet la Tierra,"#giftedbyfaith.. “the less duplicates, the more uniqueness that comes..”",0,424,en
688,1575206174089060352,"Let's be clear 

This is absolutely not acceptable but happens far too often 

The perpetrators are gutless wonders and arseholes of the highest order angry at their own sad shitty little lives 

https://t.co/AUwRaUgg8s",West Wales 🏴󠁧󠁢󠁷󠁬󠁳󠁿 ,Proud Dad. Gym. Accountant #MakingTaxDigital. Financial Independence. Travel. Outdoors. Building stuff. Gardening. Film. Books. Music. Hugger #INFJ,1,0,en
689,1575206143961444353,"@globeandmail Same guy who called a Jewish professor ""racist"" for objecting to that anti-Semitic lunatic that Heritage hired, and then falsely claimed he was baited and bullied into doing so. Seems like a real charmer.",,"Job title. Marital status. Parenthood status. Political affiliation. Pronouns.
Canadian conservative/US liberal. You probably wouldn't like me. Don't blame you.",0,0,en
690,1575206122121986048,"RT @latestly: Karan Kundrra Shares Pictures of His Photoshoot With Girlfriend Tejasswi Prakash, Reveals How She ‘Bullied’ Him! (View Post)…",Malaysia,It's up to me!what I'm tweet or Retweeted 😉,0,371,en
691,1575206091465453568,"When I'm not reading SPYxFamily, I'm reading I Won't Get Bullied By Girls!
 
#cartoon #animefanart #mangareader

https://t.co/XT7APYobX4 https://t.co/DbFeZwZ7Af",,,0,0,en
692,1575206074117865473,i still got bullied,,zealous not over zealous (she/her),2,0,en
693,1575206060406714369,RT @SamCaoOhio: Ohio's GOP-led government gaslighted and bullied a rape victim-a TEN-YEAR-OLD who had to travel to Indiana for an abortion.…,"AZ, formerly IL ","Support @JoeBiden, Democrats and Democracy. Retweet facts,  discourse, and opinions. #Resist #Bluein22 #Roevember #VoteOutAllRepublicans #JesusWasWoke",0,76,en
694,1575206045567553536,RT @homunculusdick: My cousin in Trinidad won’t eat oxtail because his friend ate it &amp; became impotent. His testicles became swollen. His f…,,tech babe @Kenechi__E || goddess || 👻: kaynaychii || pretty girls stan account || she/her 🏳️‍🌈,0,424,en
695,1575206042245664768,RT @homunculusdick: My cousin in Trinidad won’t eat oxtail because his friend ate it &amp; became impotent. His testicles became swollen. His f…,"Whore Island, MI",Cohost of Cocktales with Cocktails @cwcthepodcast. Don’t DM me unless you’re willing to pay for my pegging services and eat my ass,0,424,en
696,1575205939363586048,@nomukiid @cocksukr1_ YOU DON'T KNOW WHAT EVEN HAPPENS IN THE DAILY LIFE OF SIVTER HOUSE HOLD . I'll have you know I don't get bullied I do the bullying around here thank you very much,he/him,"biggest subnautica fan in the world 👹👹👹👹🤬🤬👹🤬🤬👹👹😱👹👹👹👹
https://t.co/xHDj4eqtZq",0,0,en
697,1575205841455960064,"RT @Suitandtie9999: Just two ago, Willie Jackson told Mike McRoberts..”It’s something I really rally against actually, people being told th…",,,0,14,en
698,1575205822652551170,this girl who bullied the FUCK out of people when i worked at starbucks w her just applied for one of my properties. denied. 👍🏽,,‘96,0,0,en
699,1575205821012590592,@specialk8o8 i refuse to be bullied anymore on this app!!!!, s/h,"boo, you whore | 22 | pansexual",1,0,en
700,1575205817741025280,"@sweetpea1977 @saffronandsun I know for a fact that regardless of a Texan accent you still know how to make the sounds ""e"" and ""rock"". Sounds a little like your own ego was bumped a bit. 

That said, don't take your getting bullied on me, man, I wasn't there. I think Texan hillbilly accents are sexy 🤷‍♂️","Rent Free, Your Head","I engage in remorseless tomfoolery. 
I follow without prejudice. 
I engage disingenuously. 
I personify mental illness.",0,0,en
701,1575205813756432384,"RT @6rTerrence: louis really showed up late (maybe high), said whatever the fuck he wanted, bullied zach into giving liam apology shoes, an…",,she/her larrie ×͜× - little freak and Matilda have my heart,0,499,en
702,1575205760665268225,@unino15 @TheFightVidz School shoot aren’t ok either and no one should justify kids shooting up a school cause they were bullied. It happened we know why but at no point should we say they deserved it for bullying them,"Philadelphia, PA",Just your typical boy genius,0,0,en
703,1575205737327824896,@SaycheeseDGTL Bullied into submission my the alphabet community,"Statesville, NC",Cash App $GTO293,0,0,en
704,1575205636283203584,@viewmonsterrr @cocksukr1_ you’d be the meg of the show. always being bullied,they/he/she ,hrrrrrrrr,0,0,en
705,1575205633636212737,RT @homunculusdick: My cousin in Trinidad won’t eat oxtail because his friend ate it &amp; became impotent. His testicles became swollen. His f…,"Texas, USA",,0,424,en
706,1575205589906788352,RT @windupmay: i just think estinien should be bullied by women more often,she/any 💖💜💙,"it’s pronounced shazz | 2 brain cells and they’re dedicated to JRPGs | Ace Attorney, Nier, Xenoblade, Zelda, Final Fantasy brainrot | art: @badgerinafez",0,154,en
707,1575205575289630720,"RT @ETimesTV: Karan Kundrra shares new pictures with ladylove Tejasswi Prakash, and writes “trust me she bullied me into it..!”
@kkundrra @…",,,0,363,en
708,1575205559803863040,@luunimaki you'll stop getting bullied if you stop making it so easy with what you admit 😭,"mi, usa ","HYLIA : a @TheNyanCave's FGO Squad member who tends to nap and obsess over gacha games and anime. if spotted, please offer up pasta as a peace offering.",0,0,en
